"","uid","pitNamedLocation","endDate","depthIncrementID","sampleID","archiveID","rootStatus","sizeCategory","rootDryMass","incrementRootBiomass","incrementRootDensity","publicationDate"
"2582","a92cded7-e3d4-41d1-b077-249a6f1de1c8","MEGAPT111415",2016-08-15,"SOAP.3.120","SOAP.3.120.LIVE.<2MM","SOAP.3.120.LIVE.<2MM","live","<=2mm",0.68,68,340,"20201217T151441Z"
"2583","e1268516-332d-4486-ab03-b116aab52e16","MEGAPT111415",2016-08-15,"SOAP.2.20","SOAP.2.20.DEAD.>2MM","SOAP.2.20.DEAD.>2MM","dead",">2mm",0.607,60.7,607,"20201217T151441Z"
"2584","71dee246-72cf-49cc-b330-ad3015fcdef6","MEGAPT111415",2016-08-15,"SOAP.2.100","SOAP.2.100.LIVE.>2MM","SOAP.2.100.LIVE.>2MM","live",">2mm",5.183,518.3,2591.5,"20201217T151441Z"
"2585","d5da1657-17b7-4ee0-a87e-70597fc288c5","MEGAPT111415",2016-08-15,"SOAP.3.50","SOAP.3.50.LIVE.<2MM","SOAP.3.50.LIVE.<2MM","live","<=2mm",1.471,147.1,1471,"20201217T151441Z"
"2586","670338cc-198f-4ee3-aa9c-bac23b7c8c51","MEGAPT111415",2016-08-15,"SOAP.3.30","SOAP.3.30.LIVE.>2MM","SOAP.3.30.LIVE.>2MM","live",">2mm",13.22,1322,13220,"20201217T151441Z"
"2587","6b40dab2-2910-41b2-805d-36e667c9c52c","MEGAPT111415",2016-08-15,"SOAP.1.50","SOAP.1.50.LIVE.<2MM","SOAP.1.50.LIVE.<2MM","live","<=2mm",1.605,160.5,1605,"20201217T151441Z"
"2588","9553696a-da16-47d5-87f8-8e160aa6db2d","MEGAPT111415",2016-08-15,"SOAP.2.20","SOAP.2.20.LIVE.>2MM","SOAP.2.20.LIVE.>2MM","live",">2mm",7.304,730.4,7304,"20201217T151441Z"
"2589","49c6e063-596b-4875-b942-e233c32624b3","MEGAPT111415",2016-08-15,"SOAP.1.20","SOAP.1.20.DEAD.>2MM","SOAP.1.20.DEAD.>2MM","dead",">2mm",0.284,28.4,284,"20201217T151441Z"
"2590","7e533ff1-b87b-4d01-8742-37bf555f1e8e","MEGAPT111415",2016-08-15,"SOAP.2.60","SOAP.2.60.LIVE.>2MM","SOAP.2.60.LIVE.>2MM","live",">2mm",6.707,670.7,6707,"20201217T151441Z"
"2591","1e547b95-bd0a-45ef-9e2a-71a47c55a5d1","MEGAPT111415",2016-08-15,"SOAP.3.70","SOAP.3.70.LIVE.<2MM","SOAP.3.70.LIVE.<2MM","live","<=2mm",0.853,85.3,853,"20201217T151441Z"
"2592","85957458-2645-47f5-98b6-5fbc6e0e0866","MEGAPT111415",2016-08-15,"SOAP.1.10","SOAP.1.10.LIVE.>2MM","SOAP.1.10.LIVE.>2MM","live",">2mm",3.079,307.9,3079,"20201217T151441Z"
"2593","5b7ff5c6-285d-4648-b8cd-a2f3a46f17e7","MEGAPT111415",2016-08-15,"SOAP.2.10","SOAP.2.10.DEAD.>2MM","SOAP.2.10.DEAD.>2MM","dead",">2mm",2.794,279.4,2794,"20201217T151441Z"
"2594","2dae1ba0-fcc7-4e4c-9475-a5f15749fc7c","MEGAPT111415",2016-08-15,"SOAP.3.80","SOAP.3.80.LIVE.<2MM","SOAP.3.80.LIVE.<2MM","live","<=2mm",0.849,84.9,849,"20201217T151441Z"
"2595","a0680ba4-88ba-48f2-969f-6ffeae1ee79a","MEGAPT111415",2016-08-15,"SOAP.1.100","SOAP.1.100.LIVE.<2MM","SOAP.1.100.LIVE.<2MM","live","<=2mm",0.445,44.5,222.5,"20201217T151441Z"
"2596","b17b3979-4b9c-43fb-8a60-c5a10129a90b","MEGAPT111415",2016-08-15,"SOAP.1.0","SOAP.1.0.LIVE.>2MM","SOAP.1.0.LIVE.>2MM","live",">2mm",0.348,34.8,348,"20201217T151441Z"
"2597","7fdf1616-5657-4496-9162-e2fa8ce01761","MEGAPT111415",2016-08-15,"SOAP.3.120","SOAP.3.120.LIVE.>2MM","SOAP.3.120.LIVE.>2MM","live",">2mm",1.869,186.9,934.5,"20201217T151441Z"
"2598","99eba83e-ed77-4015-ae2c-697812e1b5eb","MEGAPT111415",2016-08-15,"SOAP.2.120","SOAP.2.120.LIVE.<2MM","SOAP.2.120.LIVE.<2MM","live","<=2mm",0.562,56.2,281,"20201217T151441Z"
"2599","f6b2275f-488b-491d-aa84-6c1065862b59","MEGAPT111415",2016-08-15,"SOAP.3.100","SOAP.3.100.LIVE.<2MM","SOAP.3.100.LIVE.<2MM","live","<=2mm",0.841,84.1,420.5,"20201217T151441Z"
"2600","1642432e-6fec-46a5-8969-e4eb096441d6","MEGAPT111415",2016-08-15,"SOAP.2.160","SOAP.2.160.LIVE.<2MM","SOAP.2.160.LIVE.<2MM","live","<=2mm",0.264,26.4,132,"20201217T151441Z"
"2601","a7375709-edd0-4279-b09c-8a0ee225cb13","MEGAPT111415",2016-08-15,"SOAP.2.40","SOAP.2.40.LIVE.>2MM","SOAP.2.40.LIVE.>2MM","live",">2mm",3.261,326.1,3261,"20201217T151441Z"
"2602","9d62c0c8-b6b1-454e-a340-0becb3ce90b2","MEGAPT111415",2016-08-15,"SOAP.2.80","SOAP.2.80.LIVE.<2MM","SOAP.2.80.LIVE.<2MM","live","<=2mm",1.014,101.4,1014,"20201217T151441Z"
"2603","99d07b3c-4f97-4ea3-89ed-59512310ea11","MEGAPT111415",2016-08-15,"SOAP.1.120","SOAP.1.120.LIVE.>2MM","SOAP.1.120.LIVE.>2MM","live",">2mm",0.573,57.3,286.5,"20201217T151441Z"
"2604","e23fe3f4-b6eb-4e02-b1ab-b48ae6d87193","MEGAPT111415",2016-08-15,"SOAP.1.20","SOAP.1.20.LIVE.>2MM","SOAP.1.20.LIVE.>2MM","live",">2mm",5.603,560.3,5603,"20201217T151441Z"
"2605","b6966906-0480-4450-8d98-a7d3d5d35d06","MEGAPT111415",2016-08-15,"SOAP.1.20","SOAP.1.20.LIVE.<2MM","SOAP.1.20.LIVE.<2MM","live","<=2mm",1.843,184.3,1843,"20201217T151441Z"
"2606","27c81c64-1d39-40b9-81e5-33e1ae1626a6","MEGAPT111415",2016-08-15,"SOAP.2.50","SOAP.2.50.LIVE.<2MM","SOAP.2.50.LIVE.<2MM","live","<=2mm",0.923,92.3,923,"20201217T151441Z"
"2607","fdce0796-1db2-4b3c-804d-13edfe430e2f","MEGAPT111415",2016-08-15,"SOAP.1.30","SOAP.1.30.LIVE.>2MM","SOAP.1.30.LIVE.>2MM","live",">2mm",7.674,767.4,7674,"20201217T151441Z"
"2608","a3821515-0788-4cd5-98d2-d5265c5ac437","MEGAPT111415",2016-08-15,"SOAP.3.0","SOAP.3.0.LIVE.>2MM","SOAP.3.0.LIVE.>2MM","live",">2mm",8.831,883.1,8831,"20201217T151441Z"
"2609","2d664e97-039b-40c8-a0b7-be163a031640","MEGAPT111415",2016-08-15,"SOAP.1.40","SOAP.1.40.LIVE.>2MM","SOAP.1.40.LIVE.>2MM","live",">2mm",1.123,112.3,1123,"20201217T151441Z"
"2610","78724e55-6af8-440e-ae93-a3b368c05721","MEGAPT111415",2016-08-15,"SOAP.2.90","SOAP.2.90.LIVE.<2MM","SOAP.2.90.LIVE.<2MM","live","<=2mm",0.859,85.9,859,"20201217T151441Z"
"2611","b52f508a-2a34-46ab-afcb-ed888e12b898","MEGAPT111415",2016-08-15,"SOAP.1.50","SOAP.1.50.LIVE.>2MM","SOAP.1.50.LIVE.>2MM","live",">2mm",1.406,140.6,1406,"20201217T151441Z"
"2612","8f28af90-b269-48a0-b657-ce87efee6aa4","MEGAPT111415",2016-08-15,"SOAP.3.20","SOAP.3.20.LIVE.<2MM","SOAP.3.20.LIVE.<2MM","live","<=2mm",1.045,104.5,1045,"20201217T151441Z"
"2613","7d9a8f6b-d021-4f1a-b4ae-60b0faebb987","MEGAPT111415",2016-08-15,"SOAP.2.0","SOAP.2.0.DEAD.<2MM","SOAP.2.0.DEAD.<2MM","dead","<=2mm",0.287,28.7,287,"20201217T151441Z"
"2614","fff84d03-07f6-4e04-8e3b-028cb479cd62","MEGAPT111415",2016-08-15,"SOAP.3.180","SOAP.3.180.LIVE.>2MM","SOAP.3.180.LIVE.>2MM","live",">2mm",7.949,794.9,3974.5,"20201217T151441Z"
"2615","fe204f1b-d391-4690-92b2-58982b6b5ea8","MEGAPT112298",2016-08-09,"TEAK.1.80","TEAK.1.80.DEAD.<2MM","TEAK.1.80.DEAD.<2MM","dead","<=2mm",0.035,3.5,35,"20201217T165124Z"
"2616","a38e1dbe-e44e-4566-b76d-e7c810de0142","MEGAPT112298",2016-08-09,"TEAK.2.20","TEAK.2.20.DEAD.<2MM","TEAK.2.20.DEAD.<2MM","dead","<=2mm",0.208,20.8,208,"20201217T165124Z"
"2617","fe56301b-8cdf-4d4e-8893-7b6b8c726195","MEGAPT112298",2016-08-09,"TEAK.3.70","TEAK.3.70.LIVE.<2MM","TEAK.3.70.LIVE.<2MM","live","<=2mm",0.182,18.2,182,"20201217T165124Z"
"2618","ed9ccbc6-1934-4fea-9cc4-57d67c535286","MEGAPT112298",2016-08-09,"TEAK.1.90","TEAK.1.90.LIVE.>2MM","TEAK.1.90.LIVE.>2MM","live",">2mm",2.396,239.6,2396,"20201217T165124Z"
"2619","91df5d11-ad18-4b95-b053-307f151bd709","MEGAPT112298",2016-08-09,"TEAK.3.80","TEAK.3.80.LIVE.>2MM","TEAK.3.80.LIVE.>2MM","live",">2mm",2.586,258.6,2586,"20201217T165124Z"
"2620","8f577920-4cd5-4583-b917-83c4557a104c","MEGAPT112298",2016-08-09,"TEAK.3.100","TEAK.3.100.DEAD.<2MM","TEAK.3.100.DEAD.<2MM","dead","<=2mm",0.304,30.4,152,"20201217T165124Z"
"2621","cee8c21d-22d1-4af2-ac7a-d7ce6f47dd28","MEGAPT112298",2016-08-09,"TEAK.3.60","TEAK.3.60.LIVE.<2MM","TEAK.3.60.LIVE.<2MM","live","<=2mm",0.312,31.2,312,"20201217T165124Z"
"2622","ae5a958b-3648-4ce0-97ba-7001880fd560","MEGAPT112298",2016-08-09,"TEAK.2.160","TEAK.2.160.LIVE.>2MM","TEAK.2.160.LIVE.>2MM","live",">2mm",0.422,42.2,211,"20201217T165124Z"
"2623","7160c112-6bc4-4b7b-bd5a-6a199834c9c7","MEGAPT112298",2016-08-09,"TEAK.3.0","TEAK.3.0.DEAD.<2MM","TEAK.3.0.DEAD.<2MM","dead","<=2mm",0.111,11.1,111,"20201217T165124Z"
"2624","68fc7545-4a95-4036-b153-14251a6ce12e","MEGAPT112298",2016-08-09,"TEAK.2.30","TEAK.2.30.DEAD.<2MM","TEAK.2.30.DEAD.<2MM","dead","<=2mm",0.384,38.4,384,"20201217T165124Z"
"2625","01caa506-5e36-45a2-b9ea-9d69f5f0023f","MEGAPT112298",2016-08-09,"TEAK.1.100","TEAK.1.100.DEAD.<2MM","TEAK.1.100.DEAD.<2MM","dead","<=2mm",0.202,20.2,101,"20201217T165124Z"
"2626","413b64a3-5420-4bbb-bb2b-7954343b2127","MEGAPT112298",2016-08-09,"TEAK.2.160","TEAK.2.160.LIVE.<2MM","TEAK.2.160.LIVE.<2MM","live","<=2mm",0.195,19.5,97.5,"20201217T165124Z"
"2627","9c8fe3d8-7314-4e8d-b928-2c73bc853e50","MEGAPT112298",2016-08-09,"TEAK.1.80","TEAK.1.80.LIVE.>2MM","TEAK.1.80.LIVE.>2MM","live",">2mm",3.215,321.5,3215,"20201217T165124Z"
"2628","022296f3-093b-4b2e-ba97-ac18ecc0b68f","MEGAPT112298",2016-08-09,"TEAK.2.140","TEAK.2.140.DEAD.<2MM","TEAK.2.140.DEAD.<2MM","dead","<=2mm",0.566,56.6,283,"20201217T165124Z"
"2629","ce2997a0-7cdb-4a23-b3d2-d487c3adb55a","MEGAPT112298",2016-08-09,"TEAK.2.90","TEAK.2.90.DEAD.<2MM","TEAK.2.90.DEAD.<2MM","dead","<=2mm",0.048,4.8,48,"20201217T165124Z"
"2630","20c9c264-9e6e-444a-a5f5-e5df11426b7c","MEGAPT112298",2016-08-09,"TEAK.2.50","TEAK.2.50.DEAD.<2MM","TEAK.2.50.DEAD.<2MM","dead","<=2mm",0.063,6.3,63,"20201217T165124Z"
"2631","05362e09-02d3-4e4b-9dac-28516b6d8c54","MEGAPT112298",2016-08-09,"TEAK.3.40","TEAK.3.40.LIVE.<2MM","TEAK.3.40.LIVE.<2MM","live","<=2mm",0.538,53.8,538,"20201217T165124Z"
"2632","4c7f2bfb-c3d5-46ec-92c2-f4c1804b733a","MEGAPT112298",2016-08-09,"TEAK.1.30","TEAK.1.30.DEAD.<2MM","TEAK.1.30.DEAD.<2MM","dead","<=2mm",0.125,12.5,125,"20201217T165124Z"
"2633","d67fdb94-51be-4da3-b8ea-197ae2782052","MEGAPT112298",2016-08-09,"TEAK.3.70","TEAK.3.70.DEAD.<2MM","TEAK.3.70.DEAD.<2MM","dead","<=2mm",0.246,24.6,246,"20201217T165124Z"
"2634","008c33a2-8932-45b6-b9d8-c9582281fff9","MEGAPT112298",2016-08-09,"TEAK.1.40","TEAK.1.40.DEAD.<2MM","TEAK.1.40.DEAD.<2MM","dead","<=2mm",0.049,4.9,49,"20201217T165124Z"
"2635","d3b4cafc-d1d8-4677-968e-21a995e00f15","MEGAPT112298",2016-08-09,"TEAK.3.120","TEAK.3.120.DEAD.<2MM","TEAK.3.120.DEAD.<2MM","dead","<=2mm",0.846,84.6,423,"20201217T165124Z"
"2636","a7d1a938-9e93-427d-a767-a0ae06843f74","MEGAPT112298",2016-08-09,"TEAK.1.20","TEAK.1.20.LIVE.<2MM","TEAK.1.20.LIVE.<2MM","live","<=2mm",1.909,190.9,1909,"20201217T165124Z"
"2637","89bbc959-ffc5-410b-b4f7-0129878e6375","MEGAPT112298",2016-08-09,"TEAK.1.120","TEAK.1.120.DEAD.<2MM","TEAK.1.120.DEAD.<2MM","dead","<=2mm",0.191,19.1,95.5,"20201217T165124Z"
"2638","d6cf5cc2-439b-43ee-aa3d-cfc4c8eea391","MEGAPT112298",2016-08-09,"TEAK.2.160","TEAK.2.160.DEAD.<2MM","TEAK.2.160.DEAD.<2MM","dead","<=2mm",0.194,19.4,97,"20201217T165124Z"
"2639","23769cca-bc26-4c09-9a50-ff819334045f","MEGAPT112298",2016-08-09,"TEAK.1.60","TEAK.1.60.DEAD.>2MM","TEAK.1.60.DEAD.>2MM","dead",">2mm",1.058,105.8,1058,"20201217T165124Z"
"2640","a1299718-d081-4c07-bfa0-812461e9374a","MEGAPT112298",2016-08-09,"TEAK.2.70","TEAK.2.70.LIVE.<2MM","TEAK.2.70.LIVE.<2MM","live","<=2mm",0.226,22.6,226,"20201217T165124Z"
"2641","1a6cc891-4ee9-4967-b69a-825ddd68eb3e","MEGAPT112298",2016-08-09,"TEAK.3.30","TEAK.3.30.DEAD.<2MM","TEAK.3.30.DEAD.<2MM","dead","<=2mm",0.023,2.3,23,"20201217T165124Z"
"2642","bc4d119e-b6ff-4549-93b6-5d43e484f2fb","MEGAPT112298",2016-08-09,"TEAK.3.50","TEAK.3.50.DEAD.<2MM","TEAK.3.50.DEAD.<2MM","dead","<=2mm",0.141,14.1,141,"20201217T165124Z"
"2643","4e58eed9-01e2-46bd-9276-6266ceeba9f1","MEGAPT112298",2016-08-09,"TEAK.3.10","TEAK.3.10.DEAD.>2MM","TEAK.3.10.DEAD.>2MM","dead",">2mm",0.082,8.2,82,"20201217T165124Z"
"2644","a6944cc1-b5b7-45b4-ab52-29970c9dd9ee","MEGAPT112298",2016-08-09,"TEAK.2.90","TEAK.2.90.LIVE.<2MM","TEAK.2.90.LIVE.<2MM","live","<=2mm",0.365,36.5,365,"20201217T165124Z"
"2645","7ed273cc-b279-4388-96e3-b545ae7d3206","MEGAPT112298",2016-08-09,"TEAK.1.120","TEAK.1.120.LIVE.>2MM","TEAK.1.120.LIVE.>2MM","live",">2mm",0.528,52.8,264,"20201217T165124Z"
"2646","fa23983d-1d05-4730-8559-cdb915d95a06","MEGAPT112298",2016-08-09,"TEAK.1.50","TEAK.1.50.LIVE.<2MM","TEAK.1.50.LIVE.<2MM","live","<=2mm",1.365,136.5,1365,"20201217T165124Z"
"2647","8de058a2-9058-47b8-b249-a0392220f4e2","MEGAPT112298",2016-08-09,"TEAK.3.90","TEAK.3.90.LIVE.<2MM","TEAK.3.90.LIVE.<2MM","live","<=2mm",0.939,93.9,939,"20201217T165124Z"
"2648","9278b830-7268-4689-94aa-74e7cc4790c0","MEGAPT112298",2016-08-09,"TEAK.3.120","TEAK.3.120.LIVE.<2MM","TEAK.3.120.LIVE.<2MM","live","<=2mm",1.823,182.3,911.5,"20201217T165124Z"
"2649","0b1ec98b-6f58-4369-be17-344035a12d50","MEGAPT112298",2016-08-09,"TEAK.2.10","TEAK.2.10.LIVE.<2MM","TEAK.2.10.LIVE.<2MM","live","<=2mm",0.946,94.6,946,"20201217T165124Z"
"2650","a9a928d4-b9b4-4608-ad65-84af598ae9d7","MEGAPT112298",2016-08-09,"TEAK.3.10","TEAK.3.10.DEAD.<2MM","TEAK.3.10.DEAD.<2MM","dead","<=2mm",0.053,5.3,53,"20201217T165124Z"
"2651","df578c7e-9af8-49b0-9aa6-6af1660744b8","MEGAPT112298",2016-08-09,"TEAK.2.40","TEAK.2.40.LIVE.>2MM","TEAK.2.40.LIVE.>2MM","live",">2mm",0.323,32.3,323,"20201217T165124Z"
"2652","c45a74f1-8cb1-4262-bf5e-518f25ae24a9","MEGAPT112298",2016-08-09,"TEAK.1.70","TEAK.1.70.LIVE.<2MM","TEAK.1.70.LIVE.<2MM","live","<=2mm",0.607,60.7,607,"20201217T165124Z"
"2653","45e8d5a8-0496-4ead-baf8-1bb84ac32333","MEGAPT112298",2016-08-09,"TEAK.1.10","TEAK.1.10.DEAD.<2MM","TEAK.1.10.DEAD.<2MM","dead","<=2mm",0.074,7.4,74,"20201217T165124Z"
"2654","3c0be83c-a496-4332-bf89-8e3a3b587557","MEGAPT112298",2016-08-09,"TEAK.1.100","TEAK.1.100.LIVE.<2MM","TEAK.1.100.LIVE.<2MM","live","<=2mm",1.015,101.5,507.5,"20201217T165124Z"
"2655","cdf2a310-7181-4ce6-b181-95609b4fff92","MEGAPT112298",2016-08-09,"TEAK.1.0","TEAK.1.0.LIVE.<2MM","TEAK.1.0.LIVE.<2MM","live","<=2mm",0.305,30.5,305,"20201217T165124Z"
"2656","da671e8b-7bfe-4dc4-8796-eec6e96e41c4","MEGAPT112298",2016-08-09,"TEAK.1.10","TEAK.1.10.LIVE.>2MM","TEAK.1.10.LIVE.>2MM","live",">2mm",0.189,18.9,189,"20201217T165124Z"
"2657","a16f1ffd-9771-4bbd-b210-c9a9d5a05121","MEGAPT112298",2016-08-09,"TEAK.3.50","TEAK.3.50.LIVE.>2MM","TEAK.3.50.LIVE.>2MM","live",">2mm",0.539,53.9,539,"20201217T165124Z"
"2658","658b0bad-3ef4-4785-8153-062e2f069bb0","MEGAPT112298",2016-08-09,"TEAK.1.140","TEAK.1.140.LIVE.<2MM","TEAK.1.140.LIVE.<2MM","live","<=2mm",1.439,143.9,719.5,"20201217T165124Z"
"2659","601eeb64-2e24-4d15-8048-dbb729f0aeaa","MEGAPT112298",2016-08-09,"TEAK.2.80","TEAK.2.80.LIVE.<2MM","TEAK.2.80.LIVE.<2MM","live","<=2mm",0.19,19,190,"20201217T165124Z"
"2660","4542aea8-46e0-426c-86c7-a75db0219145","MEGAPT112298",2016-08-09,"TEAK.1.30","TEAK.1.30.LIVE.>2MM","TEAK.1.30.LIVE.>2MM","live",">2mm",1.168,116.8,1168,"20201217T165124Z"
"2661","c2ae8f10-8f75-47ab-8eec-c8a92dd4f404","MEGAPT112298",2016-08-09,"TEAK.3.40","TEAK.3.40.DEAD.>2MM","TEAK.3.40.DEAD.>2MM","dead",">2mm",2.105,210.5,2105,"20201217T165124Z"
"2662","2223d941-0d34-4f6a-bf9a-1cd8cbed566f","MEGAPT112298",2016-08-09,"TEAK.1.10","TEAK.1.10.LIVE.<2MM","TEAK.1.10.LIVE.<2MM","live","<=2mm",1.595,159.5,1595,"20201217T165124Z"
"2663","15353c0c-942e-468a-8462-068a1da9007a","MEGAPT112298",2016-08-09,"TEAK.3.90","TEAK.3.90.DEAD.<2MM","TEAK.3.90.DEAD.<2MM","dead","<=2mm",0.262,26.2,262,"20201217T165124Z"
"2664","62645454-640e-48e7-a840-18d671114281","MEGAPT112298",2016-08-09,"TEAK.3.100","TEAK.3.100.LIVE.<2MM","TEAK.3.100.LIVE.<2MM","live","<=2mm",1.857,185.7,928.5,"20201217T165124Z"
"2665","cb4898ea-bb34-4eac-8871-0bc132a6948f","MEGAPT112298",2016-08-09,"TEAK.3.60","TEAK.3.60.DEAD.<2MM","TEAK.3.60.DEAD.<2MM","dead","<=2mm",0.314,31.4,314,"20201217T165124Z"
"2666","d3b65ab5-27e5-4236-b21f-6ed9018b3de8","MEGAPT112298",2016-08-09,"TEAK.1.120","TEAK.1.120.DEAD.>2MM","TEAK.1.120.DEAD.>2MM","dead",">2mm",0.435,43.5,217.5,"20201217T165124Z"
"2667","51fad839-3851-4108-90f0-bf0490c952b9","MEGAPT112298",2016-08-09,"TEAK.2.140","TEAK.2.140.LIVE.>2MM","TEAK.2.140.LIVE.>2MM","live",">2mm",0.151,15.1,75.5,"20201217T165124Z"
"2668","8a8302ac-db33-4852-ade3-a35125d91f4f","MEGAPT112298",2016-08-09,"TEAK.3.30","TEAK.3.30.LIVE.<2MM","TEAK.3.30.LIVE.<2MM","live","<=2mm",0.737,73.7,737,"20201217T165124Z"
"2669","e102a6d7-4e93-4742-b928-f28a304d6c6e","MEGAPT112298",2016-08-09,"TEAK.2.30","TEAK.2.30.LIVE.>2MM","TEAK.2.30.LIVE.>2MM","live",">2mm",0.338,33.8,338,"20201217T165124Z"
"2670","cb645507-cce2-4734-b459-18c6d76bf486","MEGAPT112298",2016-08-09,"TEAK.2.10","TEAK.2.10.LIVE.>2MM","TEAK.2.10.LIVE.>2MM","live",">2mm",0.127,12.7,127,"20201217T165124Z"
"2671","8172514d-15d5-44b0-8541-cf8ce66a199a","MEGAPT112298",2016-08-09,"TEAK.2.50","TEAK.2.50.LIVE.>2MM","TEAK.2.50.LIVE.>2MM","live",">2mm",0.254,25.4,254,"20201217T165124Z"
"2672","2167ed99-d56a-4133-857d-13af821350e1","MEGAPT112298",2016-08-09,"TEAK.3.0","TEAK.3.0.LIVE.<2MM","TEAK.3.0.LIVE.<2MM","live","<=2mm",0.524,52.4,524,"20201217T165124Z"
"2673","a50e8760-b86e-4231-94f6-2d8753dbae9c","MEGAPT112298",2016-08-09,"TEAK.2.10","TEAK.2.10.DEAD.<2MM","TEAK.2.10.DEAD.<2MM","dead","<=2mm",0.108,10.8,108,"20201217T165124Z"
"2674","93cfd419-4baa-47c2-b52d-0dde4350e183","MEGAPT112298",2016-08-09,"TEAK.2.0","TEAK.2.0.DEAD.<2MM","TEAK.2.0.DEAD.<2MM","dead","<=2mm",0.117,11.7,117,"20201217T165124Z"
"2675","9c33ab2d-b4da-4985-b426-7482e8e4a0b2","MEGAPT112298",2016-08-09,"TEAK.3.120","TEAK.3.120.DEAD.>2MM","TEAK.3.120.DEAD.>2MM","dead",">2mm",0.257,25.7,128.5,"20201217T165124Z"
"2676","a76b1e93-41a7-4b0d-84d3-1ad994ecd44d","MEGAPT112298",2016-08-09,"TEAK.1.180","TEAK.1.180.DEAD.>2MM","TEAK.1.180.DEAD.>2MM","dead",">2mm",1.749,174.9,874.5,"20201217T165124Z"
"2677","2285c83e-f974-4125-996d-b54e35f7bf61","MEGAPT112298",2016-08-09,"TEAK.1.140","TEAK.1.140.DEAD.<2MM","TEAK.1.140.DEAD.<2MM","dead","<=2mm",0.542,54.2,271,"20201217T165124Z"
"2678","fcd78d76-2fa6-4e2c-953c-f5813e28b95c","MEGAPT112298",2016-08-09,"TEAK.2.50","TEAK.2.50.LIVE.<2MM","TEAK.2.50.LIVE.<2MM","live","<=2mm",0.478,47.8,478,"20201217T165124Z"
"2679","9d97c09c-b8f9-40fd-8d37-3b56cfe82106","MEGAPT112298",2016-08-09,"TEAK.2.140","TEAK.2.140.LIVE.<2MM","TEAK.2.140.LIVE.<2MM","live","<=2mm",0.238,23.8,119,"20201217T165124Z"
"2680","615c659f-124e-413c-91b9-2e20a6521c62","MEGAPT112298",2016-08-09,"TEAK.3.40","TEAK.3.40.DEAD.<2MM","TEAK.3.40.DEAD.<2MM","dead","<=2mm",0.07,7,70,"20201217T165124Z"
"2681","df677c56-5d07-438a-b73f-c3d4b6dc2d6b","MEGAPT112298",2016-08-09,"TEAK.3.10","TEAK.3.10.LIVE.>2MM","TEAK.3.10.LIVE.>2MM","live",">2mm",0.38,38,380,"20201217T165124Z"
"2682","537d2f2b-d520-41f1-b24d-a8134346f9ff","MEGAPT112298",2016-08-09,"TEAK.3.180","TEAK.3.180.DEAD.<2MM","TEAK.3.180.DEAD.<2MM","dead","<=2mm",0.168,16.8,84,"20201217T165124Z"
"2683","d32a8c10-30d4-4e33-8543-93ceb70138c0","MEGAPT112298",2016-08-09,"TEAK.1.160","TEAK.1.160.DEAD.<2MM",NA,"dead","<=2mm",0.001,0.1,0.5,"20201217T165124Z"
"2684","bbe1e934-4577-4169-8bea-983b418f3ca5","MEGAPT112298",2016-08-09,"TEAK.2.60","TEAK.2.60.LIVE.>2MM","TEAK.2.60.LIVE.>2MM","live",">2mm",2.005,200.5,2005,"20201217T165124Z"
"2685","ece846a3-2d8b-4700-9fe5-84f059157bcd","MEGAPT112298",2016-08-09,"TEAK.3.60","TEAK.3.60.LIVE.>2MM","TEAK.3.60.LIVE.>2MM","live",">2mm",2.071,207.1,2071,"20201217T165124Z"
"2686","139ba8fe-3b35-48c2-bc76-7a69ccf7b2ce","MEGAPT112298",2016-08-09,"TEAK.2.180","TEAK.2.180.DEAD.<2MM","TEAK.2.180.DEAD.<2MM","dead","<=2mm",0.117,11.7,58.5,"20201217T165124Z"
"2687","91ed82ef-6a7a-46c4-9610-4b78215d510c","MEGAPT112298",2016-08-09,"TEAK.1.70","TEAK.1.70.DEAD.<2MM","TEAK.1.70.DEAD.<2MM","dead","<=2mm",0.209,20.9,209,"20201217T165124Z"
"2688","08e9571b-226d-46b3-bcb4-cfb4c8b63739","MEGAPT112298",2016-08-09,"TEAK.2.0","TEAK.2.0.LIVE.<2MM","TEAK.2.0.LIVE.<2MM","live","<=2mm",0.456,45.6,456,"20201217T165124Z"
"2689","8e074ff9-0385-4ef3-88f2-c94bf1c7a87d","MEGAPT112298",2016-08-09,"TEAK.3.20","TEAK.3.20.LIVE.<2MM","TEAK.3.20.LIVE.<2MM","live","<=2mm",0.84,84,840,"20201217T165124Z"
"2690","de9fa3dd-b4ae-4a2b-a67c-945f7d788976","MEGAPT112298",2016-08-09,"TEAK.3.180","TEAK.3.180.LIVE.>2MM","TEAK.3.180.LIVE.>2MM","live",">2mm",0.102,10.2,51,"20201217T165124Z"
"2691","a9beb457-51ad-4bc8-8896-9eb745666b94","MEGAPT112298",2016-08-09,"TEAK.3.160","TEAK.3.160.LIVE.>2MM","TEAK.3.160.LIVE.>2MM","live",">2mm",0.215,21.5,107.5,"20201217T165124Z"
"2692","b15b0d8b-f111-4988-9a8f-e97faaeb54cd","MEGAPT112298",2016-08-09,"TEAK.1.50","TEAK.1.50.DEAD.<2MM","TEAK.1.50.DEAD.<2MM","dead","<=2mm",0.355,35.5,355,"20201217T165124Z"
